link,title,location,price,area,category,direction,floor_num,toilet_num,street,livingroom_num,bedroom_num,liability
https://nhadat.cafeland.vn/ban-hotel-mt-bui-thi-xuan-phuong-ben-thanh-quan-1-dt-53-x-23m-tu-khai-thac-4-2254892.html,"Bán hotel MT Bùi Thị Xuân, phường Bến Thành Quận 1, DT 5,3 x 23m, tự khai thác 4 (Tin Hết Hạn)","Bùi Thị Xuân, Bến Thành, Quận 1, TP. Hồ Chí Minh Lưu tin",~1 tỷ 26 triệu/m2,112m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/120-ty-giam-ve-85-ty-ban-nha-mt-hoang-van-thu-p8-q-phu-nhuan-dt-7-x-23m-hdt-2254889.html,"120 tỷ giảm về 85 tỷ, bán nhà MT Hoàng Văn Thụ, P8 Q Phú Nhuận, DT 7 x 23m, HĐT (Tin Hết Hạn)","Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, TP. Hồ Chí Minh Lưu tin",~527 triệu/m2,161m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-re-nha-pho-mat-tien-hung-vuong-1-tret-3-lau-quan-5-tphcm-2233663.html,Bán rẻ nhà phố mặt tiền Hùng Vương 1 trệt 3 lầu Quận 5 TP.HCM (Tin Hết Hạn),"Hùng Vương, Phường 4, Quận 5, TP. Hồ Chí Minh Lưu tin",~126 triệu/m2,160m2,Bán nhà phố dự án,Tây Bắc,3 tầng,3,20m - 30m,1,4 phòng,Sổ hồng
https://nhadat.cafeland.vn/chi-337tr-tan-huong-cuoc-song-tai-can-ho-cao-cap-trung-tam-tp-can-tho-2238038.html,"Chỉ 337tr, tận hưởng cuộc sống tại Căn hộ Cao cấp Trung tâm TP. Cần Thơ (Tin Hết Hạn)","Hưng Phú, Cái Răng, TP. Cần Thơ Lưu tin","~46,8 triệu /m2",36m2,Bán căn hộ chung cư,,,1,15m - 20m,1,1 phòng,Sổ hồng
https://nhadat.cafeland.vn/giam-800tr-ban-gap-nha-trung-tam-can-tho-2253791.html,"Giảm 800tr, bán gấp nhà trung tâm Cần Thơ (Tin Hết Hạn)","Phú Thứ, Cái Răng, TP. Cần Thơ Lưu tin",~40 triệu /m2,230m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-dat-tho-ho-tro-vay-chi-300tr-co-ngay-175m2-tho-2253586.html,"Bán đất thổ , Hỗ trợ vay chỉ 300Tr có ngay 175m2 Thổ (Tin Hết Hạn)","Bình Hoà Bắc, Đức Huệ, Long An Lưu tin",,,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/cdt-khai-son-can-hoa-hau-2pn-2vs-7751m2-view-ho-dieu-hoa-22ha-ban-cong-dong-nam-2230024.html,CĐT Khai Sơn căn hoa hậu 2PN 2VS 77.51m2 view hồ điều hoà 22ha ban công Đông Nam (Tin Hết Hạn),"Thượng Thanh, Long Biên, Hà Nội Lưu tin","~64,2 triệu /m2",77m2,Bán căn hộ chung cư,Đông Nam,21 tầng,2,30m - 50m,1,2 phòng,Hợp đồng
https://nhadat.cafeland.vn/truc-tiep-cdt-thanh-toan-9trthang-cho-can-556m2-gia-tu-15-typhu-dong-sky-one-2254879.html,Trực tiếp CĐT thanh toán 9tr/tháng cho căn 55.6m2 giá từ 1.5 tỷ.Phú Đông Sky One (Tin Hết Hạn),"DT743C, Tân Đông Hiệp, Dĩ An, Bình Dương Lưu tin","~28,5 triệu /m2",56m2,Bán căn hộ chung cư,,,1,15m - 20m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/nha-ngang-gan-8m-no-hau-hem-3-gac-thong-4pn-4wc-khong-loi-phong-2254878.html,"Nhà ngang gần 8m, nở hậu, hẻm 3 gác thông, 4pn, 4wc, không lỗi phong (Tin Hết Hạn)","Nguyễn Đình Chính, Phường 11, Quận Phú Nhuận, TP. Hồ Chí Minh Lưu tin",~150 triệu/m2,90m2,Bán nhà riêng,,3 tầng,4,,,4 phòng,Giấy tờ hợp lệ
https://nhadat.cafeland.vn/ban-nha-2-mat-tien-buon-ban-1triet-2-lau-nguyen-thi-ton-lh-0385375115-2254876.html,Bán Nhà 2 Mặt Tiền buôn bán 1triệt 2 lầu Nguyễn Thị Tồn Lh 0385375115 (Tin Hết Hạn),"Nguyễn Thị Tồn, Hóa An, Biên Hòa, Đồng Nai Lưu tin","~51,8 triệu /m2",147m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/chinh-chu-gui-ban-nha-kdc-hoa-an-520m-lhzalo-0385375115-2254877.html,Chính chủ gửi bán nhà .KDC Hóa AN 5*20m Lh/zalo 0385375115 (Tin Hết Hạn),"Hoàng Mình Chánh, Hóa An, Biên Hòa, Đồng Nai Lưu tin",~38 triệu /m2,100m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/nha-binh-chanh-duong-bui-thanh-khiet-so-hong-rieng-5-x20-gia-730-trieu-2254875.html,"Nhà Bình Chánh đường Bùi Thanh Khiết, sổ hồng riêng 5 x20 giá 730 triệu (Tin Hết Hạn)","Bùi Thanh Khiết, Tân Túc, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin","~7,3 triệu /m2",100m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/mo-ban-212-can-nha-pho-khu-compound-binh-chanh-chiet-khau-len-toi-10-2238631.html,Mở bán 212 căn nhà phố khu compound Bình Chánh. Chiết khấu lên tới 10% (Tin Hết Hạn),"Vĩnh Lộc, Vĩnh Lộc B, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin",~363 nghìn/m2,220m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/can-ho-cao-cap-symphony-nh-ho-tro-70-0-lai-suat-30-thang-von-chi-tu-670-trieu-2254874.html,"Căn hộ cao cấp Symphony NH hỗ trợ 70% 0% lãi suất 30 tháng, vốn chỉ từ 670 triệu (Tin Hết Hạn)","Trần Hưng Đạo, Nại Hiên Đông, Sơn Trà, TP. Đà Nẵng Lưu tin","~55,9 triệu /m2",59m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/can-ho-phu-dong-sky-garden-chiet-khau-uu-dai-15-cam-ket-thue-lai-12tr-thang-2249760.html,"Căn hộ Phú Đông Sky Garden chiết khấu ưu đãi 15%, cam kết thuê lại 12tr/ tháng. (Tin Hết Hạn)","Đường An Bình, An Bình, Dĩ An, Bình Dương Lưu tin","~44,5 triệu /m2",69m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/hiem-co-dat-vuon-1000m2-tai-la-nga-gia-chi-990-trieu-view-ho-tri-an-tho-mong-2254871.html,"Hiếm Có: Đất Vườn 1000m² Tại La Ngà, Giá Chỉ 990 triệu, View Hồ Trị An Thơ Mộng! (Tin Hết Hạn)","La Ngà, Định Quán, Đồng Nai Lưu tin",,1000m2,"Bán đất nông, lâm nghiệp",,,,,,,
https://nhadat.cafeland.vn/bds-hvl-chu-gui-lo-dat-hem-122-duong-so-2-truong-tho-2254870.html,"BDS HVL CHỦ GỬI: LÔ ĐẤT HẺM 122, đường số 2, Trường Thọ (Tin Hết Hạn)","Trường Thọ , Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~64,2 triệu /m2",85.6m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-biet-thu-khu-ten-lua-quan-binh-tan-duong-so-19-gia-36ty-bot-loc-2254832.html,Bán biệt thự khu Tên Lửa quận Bình Tân đường số 19. Giá 36ty bớt lộc (Tin Hết Hạn),"Đường Số 19, Bình Trị Đông B, Quận Bình Tân, TP. Hồ Chí Minh Lưu tin",~200 triệu/m2,180m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/bds-hvl-ban-k16-kdc-phu-nhuan-q9-gia-58tr-2254869.html,BDS HVL Bán K16 KDC PHÚ NHUẬN Q9 Giá 58tr (Tin Hết Hạn),"Phước Long B, Quận 9, TP. Hồ Chí Minh Lưu tin",~172 nghìn/m2,336.9m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/nha-hiem-kho-tim-mat-tien-kinh-doanh-tay-thanh-tan-phu-dt-65m-4-tang-2253465.html,NHÀ HIẾM KHÓ TÌM - MẶT TIỀN KINH DOANH - TÂY THẠNH - TÂN PHÚ - DT 65M - 4 TẦNG (Tin Hết Hạn),"Tây Thạnh , Quận Tân Phú, TP. Hồ Chí Minh Lưu tin",~130 triệu/m2,65m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/bds-hvl-nc-mat-tien-ds1-ngay-truong-cao-dang-cong-thuong-2254526.html,BDS HVL [NC] Mặt tiền Đs.1 Ngay Trường Cao Đẳng Công Thương (Tin Hết Hạn),"Phước Long B, Quận 9, TP. Hồ Chí Minh Lưu tin",~75 triệu /m2,140m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/quan-8-mot-tret-1-lung-1-lau-3pn-gia-chi-hon-3-ty-2254864.html,Quận 8- Một trệt 1 lửng 1 lầu-3PN giá chỉ hơn 3 tỷ. (Tin Hết Hạn),"Bến Bình Đông, Phường 15, Quận 8, TP. Hồ Chí Minh Lưu tin","~54,8 triệu /m2",60m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/mat-tien-kinh-doanh-cach-nguyen-van-qua-30m-nha-2-tang-4m-x-14m-gia-3-ty-9-tl-2254862.html,"Mặt Tiền Kinh Doanh Cách Nguyễn Văn Quá 30m , Nhà 2 Tầng 4m x 14m Giá 3 Tỷ 9 Tl (Tin Hết Hạn)","đường nguyễn văn quá, Đông Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin","~69,6 triệu /m2",56m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-128m2-mat-tien-kinh-doanh-sam-uat-duong-lon-thong-kdc-an-suong-gia-9-ty9-tl-2254861.html,"Nhà 128m2 Mặt Tiền kinh Doanh Sầm Uất, Đường Lớn Thông KDC An sương Giá 9 Tỷ9 TL (Tin Hết Hạn)","đường nguyễn văn quá, Đông Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin","~77,3 triệu /m2",128m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-ban-hem-xe-hoi-gan-bien-duong-biet-thu-2254860.html,"Nhà bán hẻm xe hơi, gần biển, đường Biệt Thự (Tin Hết Hạn)","Biệt Thự, Tân Lập, Nha Trang, Khánh Hòa Lưu tin",~129 triệu/m2,61m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-chinh-chu-tai-dinh-cong-thuong-2254859.html,Bán nhà chính chủ tại Định Công Thượng (Tin Hết Hạn),"Định Công, Hoàng Mai, Hà Nội Lưu tin",~170 triệu/m2,30m2,Bán nhà riêng,,5 tầng,3,,5,5 phòng,Giấy đỏ
https://nhadat.cafeland.vn/chu-ngop-giam-sau-ban-nha-4-tang-5m-x-13m-hem-4m-nguyen-van-qua-gia-5-ty-3-2254857.html,"Chủ Ngôp giảm Sâu bán nhà 4 Tầng 5m x 13m, hẻm 4m Nguyễn Văn Quá Giá 5 Tỷ 3 (Tin Hết Hạn)","đường nguyễn văn quá, Đông Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin",~8 tỷ 153 triệu/m2,0.65m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-gap-nha-cap-4-hem-8m-truoc-nha-dien-tich-su-dung-125m-cach-truong-chinh-30m-2254856.html,"Bán Gấp Nhà Cấp 4 Hẻm 8m trước nhà diện tích sử dụng 125m, Cách Trưởng Chinh 30m (Tin Hết Hạn)","Trường Chinh, Tân Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin","~47,8 triệu /m2",125m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-moi-xay-5-tang-duong-12m-thong-50m-ra-phan-van-hon-giam-con-8-ty-4-tl-2254855.html,"Nhà Mới xây 5 Tầng đường 12m thông 50m ra Phan Văn Hớn, Giảm còn 8 Tỷ 4 TL (Tin Hết Hạn)","Phan Văn Hớn, Tân Thới Nhất, Quận 12, TP. Hồ Chí Minh Lưu tin",~150 triệu/m2,56m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-gap-nha-5m-x-19m-duong-xe-tai-thong-phan-van-hon-50m-giam-con-5-ty-350-2254853.html,"Bán gấp nhà 5m x 19m, Đường xe tải thông Phan Văn Hớn 50m giảm còn 5 tỷ 350 (Tin Hết Hạn)","Phan Văn Hớn, Tân Thới Nhất, Quận 12, TP. Hồ Chí Minh Lưu tin",,96m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/hiem-nha-dep-hxh-khu-vip-p7-binh-thanh-50m2-ngang-khung-65m-2253636.html,HIẾM - NHÀ ĐẸP HXH KHU VIP P7 BÌNH THẠNH - 50M2 - NGANG KHỦNG 6.5M (Tin Hết Hạn),"Nơ Trang Long, Phường 7, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~176 triệu/m2,50m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ngop-ban-gap-nha-3-tang-duong-dong-hung-thuan-mat-tien-kinh-doanh-5m-x-25m-2254851.html,Ngộp bán gấp nhà 3 Tầng Đường Đông Hưng Thuận Mặt tiền kinh doanh 5m x 25m (Tin Hết Hạn),"Đường Song Hành, Đông Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin",~58 triệu /m2,125m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-hiem-kho-tim-hxh-nguyen-phuc-chu-phuong-15-tan-binh-dt-73m-3-tang-2253834.html,Nhà Hiếm Khó Tìm- HXH Nguyễn Phúc Chu- Phường 15- Tân Bình- DT 73M - 3 Tầng (Tin Hết Hạn),"Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin",~102 triệu/m2,73m2,Bán nhà riêng,,3 tầng,3,6m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-khu-ten-lua-ngay-cho-da-sa-duong-so-6d-gia-13ty5-tl-2254845.html,Bán nhà khu Tên Lửa ngay chợ Da Sà đường số 6D. Giá 13ty5 tl (Tin Hết Hạn),"Đường số 6, Bình Trị Đông B, Quận Bình Tân, TP. Hồ Chí Minh Lưu tin",~135 triệu/m2,100m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/ban-nha-36m-5-tang-6pn-nha-dan-xay-gan-pho-gia-7-ty-2254841.html,BÁN NHÀ 36M- 5 TẦNG- 6PN- NHÀ DÂN XÂY- GẦN PHỐ- GIÁ 7 TỶ (Tin Hết Hạn),"Mỗ Lao, Hà Đông, Hà Nội Lưu tin",~194 triệu/m2,36m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-van-phuc-39m-o-to-cach-50m-nha-dep-full-noi-that-gia-59-ty-2254267.html,"Bán nhà Vạn Phúc 39m- ô tô cách 50m- nhà đẹp- full nội thất. Giá 5,9 tỷ (Tin Hết Hạn)","Vạn Phúc, Hà Đông, Hà Nội Lưu tin",~151 triệu/m2,39m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-duong-noi-36m-5-tang-o-to-do-cua-gia-55-ty-2254388.html,"BÁN NHÀ DƯƠNG NỘI 36M- 5 TẦNG- Ô TÔ ĐỖ CỬA- GIÁ 5,5 TỶ (Tin Hết Hạn)","Dương Nội, Hà Đông, Hà Nội Lưu tin",~152 triệu/m2,36m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/bds-hvl-nc-lo-2mt-kdc-ha-quang-duong-33-tran-nao-q2-gia-25x-ty-2254839.html,BDS HVL [NC] Lô 2MT KDC HÀ QUANG Đường 33 Trần Não Q2 Giá 25.x tỷ (Tin Hết Hạn),"An Khánh, Quận 2, TP. Hồ Chí Minh Lưu tin",~152 triệu/m2,171m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/bds-hvl-nha-pho-90m2-4-tang-o-to-gan-dinh-phong-phu-quan-9-9-ty-2254838.html,"BDS HVL NHÀ PHỐ 90m2, 4 TẦNG, Ô TÔ, GẦN ĐÌNH PHONG PHÚ, QUẬN 9 - 9 TỶ. (Tin Hết Hạn)","Tăng Nhơn Phú B, Quận 9, TP. Hồ Chí Minh Lưu tin",~100 triệu/m2,90m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/bds-hvl-ban-lo-goc-2-mat-tien-dai-hoc-mo-tam-da-p-truong-thanh-tp-thu-duc-2254239.html,"BDS HVL Bán lô góc 2 mặt tiền Đại Học Mở Tam Đa, P. Trường Thạnh , Tp. Thủ Đức (Tin Hết Hạn)","Tam Đa, Trường Thạnh , Quận 9, TP. Hồ Chí Minh Lưu tin",~238 nghìn/m2,168m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-nha-hem-xe-hoi-thong-tan-binh-43m2-3pn-1p-tret-so-rieng-tang-full-nt-2251381.html,"Bán Nhà Hẻm Xe Hơi Thông Tân Bình. 43m2, 3PN (1p Trệt), Sổ Riêng, Tặng Full Nt (Tin Hết Hạn)","Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TP. Hồ Chí Minh Lưu tin",~115 triệu/m2,43m2,Bán nhà riêng,,2 tầng,3,4m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-ngay-van-phuc-city-57m2-hem-xe-hoi-7c-so-hong-hoan-cong-chi-429-ty-2253635.html,BÁN NHÀ ngay VẠN PHÚC CITY - 57M2 HẺM XE HƠI 7C - SỔ HỒNG HOÀN CÔNG chỉ 4.29 tỷ (Tin Hết Hạn),"Đường số 9, Hiệp Bình Phước, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~75,2 triệu /m2",57m2,Bán nhà riêng,Bắc,1 tầng,1,4m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-2-tang-ngay-cong-dai-hoc-ngan-hang-tphcm-shr-2pn-455-ty-2251923.html,Bán nhà 2 tầng ngay cổng ĐẠI HỌC NGÂN HÀNG TP.HCM - SHR - 2PN - 4.55 tỷ (Tin Hết Hạn),"Kha Vạn Cân, Linh Chiểu, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~82,7 triệu /m2",55m2,Bán nhà riêng,,1 tầng,,3m,,,Sổ hồng
https://nhadat.cafeland.vn/giam-hon-1-ty-5-sieu-pham-canh-van-phuc-city-ban-nha-hiep-binh-phuoc-thu-duc-2254833.html,"Giảm hơn 1 tỷ 5, Siêu Phẩm Cạnh Vạn Phúc City - Bán Nhà Hiệp Bình Phước, Thủ Đức (Tin Hết Hạn)","Quốc lộ 13, Hiệp Bình Phước, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~95,5 triệu /m2",104.7m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-nguyen-van-linh-long-bien-69m4-tangmat-tien-4m-ga-ra-o-tokinh-doanh-2254829.html,"Bán nhà Nguyễn Văn Linh Long Biên 69m,4 tầng,mặt tiền 4m, Ga ra ô tô,kinh doanh (Tin Hết Hạn)","Nguyễn Văn Linh, Gia Thụy, Long Biên, Hà Nội Lưu tin",~255 triệu/m2,69m2,Bán nhà riêng,,4 tầng,3,15m - 20m,1,3 phòng,Giấy đỏ
https://nhadat.cafeland.vn/chinh-chu-mot-doi-ban-gap-mat-tien-79-93m2-3pn-tan-quy-quan-7-2254828.html,"Chính chủ một đời ,bán gấp mặt tiền 79, 93m2 ,3PN, Tân quy ,Quận 7 (Tin Hết Hạn)","Nguyễn Thị Thập, Tân Quy, Quận 7, TP. Hồ Chí Minh Lưu tin",~138 triệu/m2,93m2,Bán nhà riêng,,2 tầng,3,15m - 20m,1,3 phòng,Giấy đỏ
https://nhadat.cafeland.vn/ban-nha-pho-ngoc-lam-long-bien-46m4-tang-mat-tien-35mtang-noi-thatkinh-doanh-2254826.html,"Bán nhà phố Ngọc Lâm Long Biên 46m,4 tầng mặt tiền 3,5m,tặng nội thất,kinh doanh (Tin Hết Hạn)","Ngọc Lâm, Ngọc Lâm, Long Biên, Hà Nội Lưu tin",~289 triệu/m2,46m2,Bán nhà riêng,,4 tầng,3,10m,1,4 phòng,Giấy đỏ
https://nhadat.cafeland.vn/ban-lo-dat-tho-xa-tan-phu-dong-dt-563m2-chi-650tr-2254827.html,Bán lô đất thổ xã Tân Phú Đông DT 563m2 chỉ 650tr (Tin Hết Hạn),"Tân Phú, Tân Phú Đông, Tiền Giang Lưu tin","~1,1 triệu /m2",563m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/270m2-mat-tien-nguyen-van-qua-4-tang-7m-x-38m-gia-chao-nhinh-20-ty-2254825.html,270m2 Mặt tiền Nguyễn Văn Quá 4 Tầng 7m x 38m. Giá chào Nhỉnh 20 Tỷ (Tin Hết Hạn),"đường nguyễn văn quá, Đông Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin","~92,5 triệu /m2",270m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-nguyen-van-qua-2-tang-75m2-50m-ra-cong-vien-cay-sop-gia-4-ty-nhinh-2254824.html,"Nhà Nguyễn Văn Quá 2 Tầng 75m2, 50m ra Công viên Cây Sộp. Giá 4 Tỷ Nhỉnh (Tin Hết Hạn)","đường nguyễn văn quá, Đông Hưng Thuận, Quận 12, TP. Hồ Chí Minh Lưu tin",~Thương lượng/m2,75m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-nguyen-dinh-chieu-quan-3-vi-tri-depfull-noi-that-cao-cap-gia-hap-dan-2253157.html,"BÁN NHÀ NGUYỄN ĐÌNH CHIỂU QUẬN 3 - VỊ TRÍ ĐẸP,FULL NỘI THẤT CAO CẤP -GIÁ HẤP DẪN (Tin Hết Hạn)","Nguyễn Đình Chiểu, Phường 5, Quận 3, TP. Hồ Chí Minh Lưu tin",~196 triệu/m2,15m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-dep-dt4x12m-1-lau-2pn-hem-xe-hoi-ne-nhau-giap-ranh-kdc-dong-dieu-2252790.html,"Bán nhà đẹp DT4x12m 1 lầu 2PN hẻm xe hơi né nhau, giáp ranh KDC Đồng Diều (Tin Hết Hạn)","Bình Hưng, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin","~62,2 triệu /m2",48m2,Bán nhà riêng,,1 tầng,2,5m,1,2 phòng,Giấy tay
https://nhadat.cafeland.vn/ban-can-ho-2pn-66m2-chung-cu-sapphire-duong-bao-bien-ben-doan-hong-gai-ha-long-2254599.html,"bán căn hộ 2Pn 66m2 chung cư Sapphire đường Bao Biển Bến Đoan, Hồng Gai, Hạ Long (Tin Hết Hạn)","Bến Đoan, Hồng Gai, Hạ Long, Quảng Ninh Lưu tin","~54,5 triệu /m2",66m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/ban-can-biet-thu-tu-lap-35t-130m2-mat-bao-bien-bai-chay-ha-long-2254682.html,"bán căn biệt thự Tứ Lập 3,5T 130m2 mặt bao biển Bãi Cháy, Hạ Long (Tin Hết Hạn)","Bãi Cháy, Hạ Long, Quảng Ninh Lưu tin","~92,3 triệu /m2",130m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/ban-dat-90m2-ngang-5m-vinhome-q9-nguyen-xien-long-thanh-my-q9-nhinh-5-ty-2253075.html,Bán đất 90m2-Ngang 5m- Vinhome q9- Nguyễn Xiển-Long Thạnh Mỹ-q9 nhỉnh 5 tỷ (Tin Hết Hạn),"Long Thạnh Mỹ, Quận 9, TP. Hồ Chí Minh Lưu tin","~55,5 triệu /m2",90m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-3-lo-dat-phan-thiet-5400m2-gan-san-bay-phan-thiet-gia-tri-sinh-loi-cao-2254816.html,Bán 3 Lô Đất Phan Thiết: 5400m² ️ Gần Sân Bay Phan Thiết Giá Trị Sinh Lời Cao (Tin Hết Hạn),"Thiện Nghiệp, Phan Thiết, Bình Thuận Lưu tin","~1,2 triệu /m2",5400m2,Bán đất thổ cư,Bắc,,,,,,Sổ hồng
https://nhadat.cafeland.vn/ban-khach-san-khai-thac-220-trieu-dt-140m2-30-phong-nguyen-thi-thap-q7-2227525.html,"Bán khách sạn ,khai thác 220 triệu , DT 140m2 ,30 phòng ,Nguyễn Thị Thập Q7 (Tin Hết Hạn)","Nguyễn Thị Thập, Tân Phú, Quận 7, TP. Hồ Chí Minh Lưu tin",~189 triệu/m2,140m2,Bán nhà phố dự án,,,32,8m,1,30 phòng,Sổ hồng
https://nhadat.cafeland.vn/quan-6-mat-tien-cho-lon-p11-72m2-4-tang-5pn-nhinh-12-ty-2247497.html,"Quận 6, Mặt tiền Chợ Lớn, P11, 72m2, 4 tầng, 5PN, nhỉnh 12 tỷ (Tin Hết Hạn)","Chợ Lớn, Phường 11, Quận 6, TP. Hồ Chí Minh Lưu tin",~177 triệu/m2,72m2,Bán nhà phố dự án,,4 tầng,5,,1,5 phòng,Sổ hồng
https://nhadat.cafeland.vn/nha-hiep-binh-chanh-khong-quy-hoach-3pn-67m2-43-ty-nha-moi-2254810.html,"Nhà Hiệp Bình Chánh – không quy hoạch - 3PN – 67m2 – 4,3 tỷ (Nhà mới) (Tin Hết Hạn)","Hiệp Bình Chánh, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~64,1 triệu /m2",67m2,Bán nhà riêng,,1 tầng,2,3m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-khu-ten-lua-quan-binh-tan-duong-so-27-gia-13ty5-tl-2254809.html,Bán nhà khu Tên Lửa quận Bình Tân đường số 27. Giá 13ty5 tl (Tin Hết Hạn),"Đường số 27, Bình Trị Đông B, Quận Bình Tân, TP. Hồ Chí Minh Lưu tin",~135 triệu/m2,100m2,Bán nhà riêng,Nam,3 tầng,6,10m - 15m,1,5 phòng,Sổ hồng
https://nhadat.cafeland.vn/can-ho-cao-cap-bieu-tuong-song-xanh-song-sang-song-an-khu-vuon-tren-may-at-2250551.html,"Căn hộ cao cấp, biểu tượng sống xanh, sống sang, sống an ""khu vườn trên mây A&T (Tin Hết Hạn)","Cách Mạng Tháng Tám, Lái Thiêu, Thuận An, Bình Dương Lưu tin","~3,8 triệu /m2",63m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/ban-can-studio-goldcoast-nha-trang-toa-bac-tang-25-view-xeo-bien-2254805.html,Bán căn studio Goldcoast - Nha Trang. Toà bắc tầng 25. View xéo biển (Tin Hết Hạn),"Lộc Thọ, Nha Trang, Khánh Hòa Lưu tin",~64 triệu /m2,50m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/dat-phu-binh-vinh-thanh-nha-trang-dat-rong-phu-hop-lam-nha-vuon-biet-thu-2254803.html,"ĐẤT PHÚ BÌNH, VĨNH THẠNH - NHA TRANG, ĐẤT RỘNG PHÙ HỢP LÀM NHÀ VƯỜN, BIỆT THỰ (Tin Hết Hạn)","Vĩnh Thạnh, Nha Trang, Khánh Hòa Lưu tin","~31,414/m2",382m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/nha-pho-senturia-nam-sai-gon-chinh-chu-can-ban-ngay-cach-tt-quan-1-chi-10p-2254802.html,"Nhà Phố Senturia Nam Sài Gòn, Chính Chủ cần bán ngay, cách tt Quận 1 chỉ 10p (Tin Hết Hạn)","Bình Hưng, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin",~112 triệu/m2,87.5m2,Bán nhà phố dự án,Đông Bắc,2 tầng,2,10m,2,4 phòng,Sổ hồng
